zdd_id,thesis_number,magic_number,array_index,array_length,array_elements,array_signature_sorted,element_position,element_value
123,351663,0,29,7,"[3,5,34,35,36,37,38]","[3,5,34,35,36,37,38]",4,36
123,351663,0,29,7,"[3,5,34,35,36,37,38]","[3,5,34,35,36,37,38]",5,37
123,351663,0,29,7,"[3,5,34,35,36,37,38]","[3,5,34,35,36,37,38]",6,38
123,351663,0,30,6,"[3,5,34,35,36,38]","[3,5,34,35,36,38]",0,3
123,351663,0,30,6,"[3,5,34,35,36,38]","[3,5,34,35,36,38]",1,5
123,351663,0,30,6,"[3,5,34,35,36,38]","[3,5,34,35,36,38]",2,34
123,351663,0,30,6,"[3,5,34,35,36,38]","[3,5,34,35,36,38]",3,35
123,351663,0,30,6,"[3,5,34,35,36,38]","[3,5,34,35,36,38]",4,36
123,351663,0,30,6,"[3,5,34,35,36,38]","[3,5,34,35,36,38]",5,38
123,351663,0,31,6,"[3,5,34,35,37,38]","[3,5,34,35,37,38]",0,3
123,351663,0,31,6,"[3,5,34,35,37,38]","[3,5,34,35,37,38]",1,5
123,351663,0,31,6,"[3,5,34,35,37,38]","[3,5,34,35,37,38]",2,34
123,351663,0,31,6,"[3,5,34,35,37,38]","[3,5,34,35,37,38]",3,35
123,351663,0,31,6,"[3,5,34,35,37,38]","[3,5,34,35,37,38]",4,37
123,351663,0,31,6,"[3,5,34,35,37,38]","[3,5,34,35,37,38]",5,38
123,351663,0,32,5,"[3,5,34,35,38]","[3,5,34,35,38]",0,3
123,351663,0,32,5,"[3,5,34,35,38]","[3,5,34,35,38]",1,5
123,351663,0,32,5,"[3,5,34,35,38]","[3,5,34,35,38]",2,34
123,351663,0,32,5,"[3,5,34,35,38]","[3,5,34,35,38]",3,35
123,351663,0,32,5,"[3,5,34,35,38]","[3,5,34,35,38]",4,38
123,351663,0,33,6,"[3,5,34,36,37,38]","[3,5,34,36,37,38]",0,3
123,351663,0,33,6,"[3,5,34,36,37,38]","[3,5,34,36,37,38]",1,5
123,351663,0,33,6,"[3,5,34,36,37,38]","[3,5,34,36,37,38]",2,34
123,351663,0,33,6,"[3,5,34,36,37,38]","[3,5,34,36,37,38]",3,36
123,351663,0,33,6,"[3,5,34,36,37,38]","[3,5,34,36,37,38]",4,37
123,351663,0,33,6,"[3,5,34,36,37,38]","[3,5,34,36,37,38]",5,38
123,351663,0,34,5,"[3,5,34,36,38]","[3,5,34,36,38]",0,3
123,351663,0,34,5,"[3,5,34,36,38]","[3,5,34,36,38]",1,5
123,351663,0,34,5,"[3,5,34,36,38]","[3,5,34,36,38]",2,34
123,351663,0,34,5,"[3,5,34,36,38]","[3,5,34,36,38]",3,36
123,351663,0,34,5,"[3,5,34,36,38]","[3,5,34,36,38]",4,38
123,351663,0,35,5,"[3,5,34,37,38]","[3,5,34,37,38]",0,3
123,351663,0,35,5,"[3,5,34,37,38]","[3,5,34,37,38]",1,5
123,351663,0,35,5,"[3,5,34,37,38]","[3,5,34,37,38]",2,34
123,351663,0,35,5,"[3,5,34,37,38]","[3,5,34,37,38]",3,37
123,351663,0,35,5,"[3,5,34,37,38]","[3,5,34,37,38]",4,38
123,351663,0,36,4,"[3,5,34,38]","[3,5,34,38]",0,3
123,351663,0,36,4,"[3,5,34,38]","[3,5,34,38]",1,5
123,351663,0,36,4,"[3,5,34,38]","[3,5,34,38]",2,34
123,351663,0,36,4,"[3,5,34,38]","[3,5,34,38]",3,38
123,351663,0,37,6,"[3,5,35,36,37,38]","[3,5,35,36,37,38]",0,3
123,351663,0,37,6,"[3,5,35,36,37,38]","[3,5,35,36,37,38]",1,5
123,351663,0,37,6,"[3,5,35,36,37,38]","[3,5,35,36,37,38]",2,35
123,351663,0,37,6,"[3,5,35,36,37,38]","[3,5,35,36,37,38]",3,36
123,351663,0,37,6,"[3,5,35,36,37,38]","[3,5,35,36,37,38]",4,37
123,351663,0,37,6,"[3,5,35,36,37,38]","[3,5,35,36,37,38]",5,38
123,351663,0,38,5,"[3,5,35,36,38]","[3,5,35,36,38]",0,3
123,351663,0,38,5,"[3,5,35,36,38]","[3,5,35,36,38]",1,5
123,351663,0,38,5,"[3,5,35,36,38]","[3,5,35,36,38]",2,35
123,351663,0,38,5,"[3,5,35,36,38]","[3,5,35,36,38]",3,36
123,351663,0,38,5,"[3,5,35,36,38]","[3,5,35,36,38]",4,38
123,351663,0,39,5,"[3,5,35,37,38]","[3,5,35,37,38]",0,3
123,351663,0,39,5,"[3,5,35,37,38]","[3,5,35,37,38]",1,5
123,351663,0,39,5,"[3,5,35,37,38]","[3,5,35,37,38]",2,35
123,351663,0,39,5,"[3,5,35,37,38]","[3,5,35,37,38]",3,37
123,351663,0,39,5,"[3,5,35,37,38]","[3,5,35,37,38]",4,38
123,351663,0,40,4,"[3,5,35,38]","[3,5,35,38]",0,3
123,351663,0,40,4,"[3,5,35,38]","[3,5,35,38]",1,5
123,351663,0,40,4,"[3,5,35,38]","[3,5,35,38]",2,35
123,351663,0,40,4,"[3,5,35,38]","[3,5,35,38]",3,38
123,351663,0,41,5,"[3,5,36,37,38]","[3,5,36,37,38]",0,3
123,351663,0,41,5,"[3,5,36,37,38]","[3,5,36,37,38]",1,5
123,351663,0,41,5,"[3,5,36,37,38]","[3,5,36,37,38]",2,36
123,351663,0,41,5,"[3,5,36,37,38]","[3,5,36,37,38]",3,37
123,351663,0,41,5,"[3,5,36,37,38]","[3,5,36,37,38]",4,38
123,351663,0,42,4,"[3,5,36,38]","[3,5,36,38]",0,3
123,351663,0,42,4,"[3,5,36,38]","[3,5,36,38]",1,5
123,351663,0,42,4,"[3,5,36,38]","[3,5,36,38]",2,36
123,351663,0,42,4,"[3,5,36,38]","[3,5,36,38]",3,38
123,351663,0,43,4,"[3,5,37,38]","[3,5,37,38]",0,3
123,351663,0,43,4,"[3,5,37,38]","[3,5,37,38]",1,5
123,351663,0,43,4,"[3,5,37,38]","[3,5,37,38]",2,37
123,351663,0,43,4,"[3,5,37,38]","[3,5,37,38]",3,38
123,351663,0,44,3,"[3,5,38]","[3,5,38]",0,3
123,351663,0,44,3,"[3,5,38]","[3,5,38]",1,5
123,351663,0,44,3,"[3,5,38]","[3,5,38]",2,38
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",0,3
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",1,6
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",2,10
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",3,33
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",4,34
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",5,35
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",6,36
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",7,37
123,351663,0,45,9,"[3,6,10,33,34,35,36,37,38]","[3,6,10,33,34,35,36,37,38]",8,38
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",0,3
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",1,6
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",2,10
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",3,33
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",4,34
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",5,35
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",6,37
123,351663,0,46,8,"[3,6,10,33,34,35,37,38]","[3,6,10,33,34,35,37,38]",7,38
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",0,3
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",1,6
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",2,10
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",3,33
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",4,34
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",5,35
123,351663,0,47,7,"[3,6,10,33,34,35,38]","[3,6,10,33,34,35,38]",6,38
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",0,3
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",1,6
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",2,33
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",3,34
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",4,35
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",5,36
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",6,37
123,351663,0,48,8,"[3,6,33,34,35,36,37,38]","[3,6,33,34,35,36,37,38]",7,38
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",0,3
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",1,6
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",2,33
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",3,34
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",4,35
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",5,37
123,351663,0,49,7,"[3,6,33,34,35,37,38]","[3,6,33,34,35,37,38]",6,38
123,351663,0,50,6,"[3,6,33,34,35,38]","[3,6,33,34,35,38]",0,3
123,351663,0,50,6,"[3,6,33,34,35,38]","[3,6,33,34,35,38]",1,6
123,351663,0,50,6,"[3,6,33,34,35,38]","[3,6,33,34,35,38]",2,33
123,351663,0,50,6,"[3,6,33,34,35,38]","[3,6,33,34,35,38]",3,34
123,351663,0,50,6,"[3,6,33,34,35,38]","[3,6,33,34,35,38]",4,35
123,351663,0,50,6,"[3,6,33,34,35,38]","[3,6,33,34,35,38]",5,38
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",0,3
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",1,10
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",2,33
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",3,34
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",4,35
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",5,36
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",6,37
123,351663,0,51,8,"[3,10,33,34,35,36,37,38]","[3,10,33,34,35,36,37,38]",7,38
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",0,3
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",1,10
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",2,33
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",3,34
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",4,35
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",5,36
123,351663,0,52,7,"[3,10,33,34,35,36,38]","[3,10,33,34,35,36,38]",6,38
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",0,3
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",1,10
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",2,33
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",3,34
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",4,35
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",5,37
123,351663,0,53,7,"[3,10,33,34,35,37,38]","[3,10,33,34,35,37,38]",6,38
123,351663,0,54,6,"[3,10,33,34,35,38]","[3,10,33,34,35,38]",0,3
123,351663,0,54,6,"[3,10,33,34,35,38]","[3,10,33,34,35,38]",1,10
123,351663,0,54,6,"[3,10,33,34,35,38]","[3,10,33,34,35,38]",2,33
123,351663,0,54,6,"[3,10,33,34,35,38]","[3,10,33,34,35,38]",3,34
123,351663,0,54,6,"[3,10,33,34,35,38]","[3,10,33,34,35,38]",4,35
123,351663,0,54,6,"[3,10,33,34,35,38]","[3,10,33,34,35,38]",5,38
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",0,3
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",1,33
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",2,34
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",3,35
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",4,36
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",5,37
123,351663,0,55,7,"[3,33,34,35,36,37,38]","[3,33,34,35,36,37,38]",6,38
123,351663,0,56,6,"[3,33,34,35,36,38]","[3,33,34,35,36,38]",0,3
123,351663,0,56,6,"[3,33,34,35,36,38]","[3,33,34,35,36,38]",1,33
123,351663,0,56,6,"[3,33,34,35,36,38]","[3,33,34,35,36,38]",2,34
123,351663,0,56,6,"[3,33,34,35,36,38]","[3,33,34,35,36,38]",3,35
123,351663,0,56,6,"[3,33,34,35,36,38]","[3,33,34,35,36,38]",4,36
123,351663,0,56,6,"[3,33,34,35,36,38]","[3,33,34,35,36,38]",5,38
123,351663,0,57,6,"[3,33,34,35,37,38]","[3,33,34,35,37,38]",0,3
123,351663,0,57,6,"[3,33,34,35,37,38]","[3,33,34,35,37,38]",1,33
123,351663,0,57,6,"[3,33,34,35,37,38]","[3,33,34,35,37,38]",2,34
123,351663,0,57,6,"[3,33,34,35,37,38]","[3,33,34,35,37,38]",3,35
123,351663,0,57,6,"[3,33,34,35,37,38]","[3,33,34,35,37,38]",4,37
123,351663,0,57,6,"[3,33,34,35,37,38]","[3,33,34,35,37,38]",5,38
123,351663,0,58,5,"[3,33,34,35,38]","[3,33,34,35,38]",0,3
123,351663,0,58,5,"[3,33,34,35,38]","[3,33,34,35,38]",1,33
123,351663,0,58,5,"[3,33,34,35,38]","[3,33,34,35,38]",2,34
123,351663,0,58,5,"[3,33,34,35,38]","[3,33,34,35,38]",3,35
123,351663,0,58,5,"[3,33,34,35,38]","[3,33,34,35,38]",4,38
123,351663,0,59,6,"[3,33,35,36,37,38]","[3,33,35,36,37,38]",0,3
123,351663,0,59,6,"[3,33,35,36,37,38]","[3,33,35,36,37,38]",1,33
123,351663,0,59,6,"[3,33,35,36,37,38]","[3,33,35,36,37,38]",2,35
123,351663,0,59,6,"[3,33,35,36,37,38]","[3,33,35,36,37,38]",3,36
123,351663,0,59,6,"[3,33,35,36,37,38]","[3,33,35,36,37,38]",4,37
123,351663,0,59,6,"[3,33,35,36,37,38]","[3,33,35,36,37,38]",5,38
123,351663,0,60,5,"[3,33,35,36,38]","[3,33,35,36,38]",0,3
123,351663,0,60,5,"[3,33,35,36,38]","[3,33,35,36,38]",1,33
123,351663,0,60,5,"[3,33,35,36,38]","[3,33,35,36,38]",2,35
123,351663,0,60,5,"[3,33,35,36,38]","[3,33,35,36,38]",3,36
123,351663,0,60,5,"[3,33,35,36,38]","[3,33,35,36,38]",4,38
123,351663,0,61,5,"[3,33,35,37,38]","[3,33,35,37,38]",0,3
123,351663,0,61,5,"[3,33,35,37,38]","[3,33,35,37,38]",1,33
123,351663,0,61,5,"[3,33,35,37,38]","[3,33,35,37,38]",2,35
123,351663,0,61,5,"[3,33,35,37,38]","[3,33,35,37,38]",3,37
123,351663,0,61,5,"[3,33,35,37,38]","[3,33,35,37,38]",4,38
123,351663,0,62,4,"[3,33,35,38]","[3,33,35,38]",0,3
123,351663,0,62,4,"[3,33,35,38]","[3,33,35,38]",1,33
123,351663,0,62,4,"[3,33,35,38]","[3,33,35,38]",2,35
123,351663,0,62,4,"[3,33,35,38]","[3,33,35,38]",3,38
123,351663,0,63,6,"[3,34,35,36,37,38]","[3,34,35,36,37,38]",0,3
123,351663,0,63,6,"[3,34,35,36,37,38]","[3,34,35,36,37,38]",1,34
123,351663,0,63,6,"[3,34,35,36,37,38]","[3,34,35,36,37,38]",2,35
123,351663,0,63,6,"[3,34,35,36,37,38]","[3,34,35,36,37,38]",3,36
123,351663,0,63,6,"[3,34,35,36,37,38]","[3,34,35,36,37,38]",4,37
123,351663,0,63,6,"[3,34,35,36,37,38]","[3,34,35,36,37,38]",5,38
123,351663,0,64,5,"[3,34,35,36,38]","[3,34,35,36,38]",0,3
123,351663,0,64,5,"[3,34,35,36,38]","[3,34,35,36,38]",1,34
123,351663,0,64,5,"[3,34,35,36,38]","[3,34,35,36,38]",2,35
123,351663,0,64,5,"[3,34,35,36,38]","[3,34,35,36,38]",3,36
123,351663,0,64,5,"[3,34,35,36,38]","[3,34,35,36,38]",4,38
123,351663,0,65,5,"[3,34,35,37,38]","[3,34,35,37,38]",0,3
123,351663,0,65,5,"[3,34,35,37,38]","[3,34,35,37,38]",1,34
123,351663,0,65,5,"[3,34,35,37,38]","[3,34,35,37,38]",2,35
123,351663,0,65,5,"[3,34,35,37,38]","[3,34,35,37,38]",3,37
123,351663,0,65,5,"[3,34,35,37,38]","[3,34,35,37,38]",4,38
123,351663,0,66,4,"[3,34,35,38]","[3,34,35,38]",0,3
123,351663,0,66,4,"[3,34,35,38]","[3,34,35,38]",1,34
123,351663,0,66,4,"[3,34,35,38]","[3,34,35,38]",2,35
123,351663,0,66,4,"[3,34,35,38]","[3,34,35,38]",3,38
123,351663,0,67,5,"[3,35,36,37,38]","[3,35,36,37,38]",0,3
123,351663,0,67,5,"[3,35,36,37,38]","[3,35,36,37,38]",1,35
123,351663,0,67,5,"[3,35,36,37,38]","[3,35,36,37,38]",2,36
123,351663,0,67,5,"[3,35,36,37,38]","[3,35,36,37,38]",3,37
123,351663,0,67,5,"[3,35,36,37,38]","[3,35,36,37,38]",4,38
123,351663,0,68,4,"[3,35,36,38]","[3,35,36,38]",0,3
123,351663,0,68,4,"[3,35,36,38]","[3,35,36,38]",1,35
123,351663,0,68,4,"[3,35,36,38]","[3,35,36,38]",2,36
123,351663,0,68,4,"[3,35,36,38]","[3,35,36,38]",3,38
123,351663,0,69,4,"[3,35,37,38]","[3,35,37,38]",0,3
123,351663,0,69,4,"[3,35,37,38]","[3,35,37,38]",1,35
123,351663,0,69,4,"[3,35,37,38]","[3,35,37,38]",2,37
123,351663,0,69,4,"[3,35,37,38]","[3,35,37,38]",3,38
123,351663,0,70,3,"[3,35,38]","[3,35,38]",0,3
123,351663,0,70,3,"[3,35,38]","[3,35,38]",1,35
123,351663,0,70,3,"[3,35,38]","[3,35,38]",2,38
123,351663,0,71,1,[5],[5],0,5
123,351663,0,72,6,"[5,6,10,33,34,35]","[5,6,10,33,34,35]",0,5
123,351663,0,72,6,"[5,6,10,33,34,35]","[5,6,10,33,34,35]",1,6
123,351663,0,72,6,"[5,6,10,33,34,35]","[5,6,10,33,34,35]",2,10
123,351663,0,72,6,"[5,6,10,33,34,35]","[5,6,10,33,34,35]",3,33
123,351663,0,72,6,"[5,6,10,33,34,35]","[5,6,10,33,34,35]",4,34
123,351663,0,72,6,"[5,6,10,33,34,35]","[5,6,10,33,34,35]",5,35
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",0,5
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",1,6
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",2,10
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",3,33
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",4,34
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",5,35
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",6,36
123,351663,0,73,8,"[5,6,10,33,34,35,36,37]","[5,6,10,33,34,35,36,37]",7,37
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",0,5
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",1,6
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",2,10
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",3,33
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",4,34
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",5,35
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",6,36
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",7,37
123,351663,0,74,9,"[5,6,10,33,34,35,36,37,38]","[5,6,10,33,34,35,36,37,38]",8,38
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",0,5
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",1,6
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",2,10
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",3,33
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",4,34
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",5,35
123,351663,0,75,7,"[5,6,10,33,34,35,37]","[5,6,10,33,34,35,37]",6,37
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",0,5
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",1,6
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",2,10
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",3,33
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",4,34
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",5,35
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",6,37
123,351663,0,76,8,"[5,6,10,33,34,35,37,38]","[5,6,10,33,34,35,37,38]",7,38
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",0,5
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",1,6
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",2,10
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",3,33
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",4,34
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",5,35
123,351663,0,77,7,"[5,6,10,33,34,35,38]","[5,6,10,33,34,35,38]",6,38
123,351663,0,78,4,"[5,6,33,34]","[5,6,33,34]",0,5
123,351663,0,78,4,"[5,6,33,34]","[5,6,33,34]",1,6
123,351663,0,78,4,"[5,6,33,34]","[5,6,33,34]",2,33
123,351663,0,78,4,"[5,6,33,34]","[5,6,33,34]",3,34
123,351663,0,79,5,"[5,6,33,34,35]","[5,6,33,34,35]",0,5
123,351663,0,79,5,"[5,6,33,34,35]","[5,6,33,34,35]",1,6
123,351663,0,79,5,"[5,6,33,34,35]","[5,6,33,34,35]",2,33
123,351663,0,79,5,"[5,6,33,34,35]","[5,6,33,34,35]",3,34
123,351663,0,79,5,"[5,6,33,34,35]","[5,6,33,34,35]",4,35
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",0,5
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",1,6
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",2,33
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",3,34
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",4,35
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",5,36
123,351663,0,80,7,"[5,6,33,34,35,36,37]","[5,6,33,34,35,36,37]",6,37
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",0,5
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",1,6
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",2,33
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",3,34
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",4,35
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",5,36
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",6,37
123,351663,0,81,8,"[5,6,33,34,35,36,37,38]","[5,6,33,34,35,36,37,38]",7,38
123,351663,0,82,6,"[5,6,33,34,35,37]","[5,6,33,34,35,37]",0,5
123,351663,0,82,6,"[5,6,33,34,35,37]","[5,6,33,34,35,37]",1,6
123,351663,0,82,6,"[5,6,33,34,35,37]","[5,6,33,34,35,37]",2,33
123,351663,0,82,6,"[5,6,33,34,35,37]","[5,6,33,34,35,37]",3,34
123,351663,0,82,6,"[5,6,33,34,35,37]","[5,6,33,34,35,37]",4,35
123,351663,0,82,6,"[5,6,33,34,35,37]","[5,6,33,34,35,37]",5,37
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",0,5
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",1,6
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",2,33
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",3,34
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",4,35
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",5,37
123,351663,0,83,7,"[5,6,33,34,35,37,38]","[5,6,33,34,35,37,38]",6,38
