zdd_id,thesis_number,magic_number,array_index,array_length,array_elements,array_signature_sorted,element_position,element_value
10,2030500,0,43,3,"[2,7,27]","[2,7,27]",1,7
10,2030500,0,43,3,"[2,7,27]","[2,7,27]",2,27
10,2030500,0,44,2,"[2,8]","[2,8]",0,2
10,2030500,0,44,2,"[2,8]","[2,8]",1,8
10,2030500,0,45,3,"[2,8,18]","[2,8,18]",0,2
10,2030500,0,45,3,"[2,8,18]","[2,8,18]",1,8
10,2030500,0,45,3,"[2,8,18]","[2,8,18]",2,18
10,2030500,0,46,2,"[2,18]","[2,18]",0,2
10,2030500,0,46,2,"[2,18]","[2,18]",1,18
10,2030500,0,47,5,"[2,18,25,26,27]","[2,18,25,26,27]",0,2
10,2030500,0,47,5,"[2,18,25,26,27]","[2,18,25,26,27]",1,18
10,2030500,0,47,5,"[2,18,25,26,27]","[2,18,25,26,27]",2,25
10,2030500,0,47,5,"[2,18,25,26,27]","[2,18,25,26,27]",3,26
10,2030500,0,47,5,"[2,18,25,26,27]","[2,18,25,26,27]",4,27
10,2030500,0,48,4,"[2,18,26,27]","[2,18,26,27]",0,2
10,2030500,0,48,4,"[2,18,26,27]","[2,18,26,27]",1,18
10,2030500,0,48,4,"[2,18,26,27]","[2,18,26,27]",2,26
10,2030500,0,48,4,"[2,18,26,27]","[2,18,26,27]",3,27
10,2030500,0,49,3,"[2,18,27]","[2,18,27]",0,2
10,2030500,0,49,3,"[2,18,27]","[2,18,27]",1,18
10,2030500,0,49,3,"[2,18,27]","[2,18,27]",2,27
10,2030500,0,50,4,"[2,25,26,27]","[2,25,26,27]",0,2
10,2030500,0,50,4,"[2,25,26,27]","[2,25,26,27]",1,25
10,2030500,0,50,4,"[2,25,26,27]","[2,25,26,27]",2,26
10,2030500,0,50,4,"[2,25,26,27]","[2,25,26,27]",3,27
10,2030500,0,51,3,"[2,26,27]","[2,26,27]",0,2
10,2030500,0,51,3,"[2,26,27]","[2,26,27]",1,26
10,2030500,0,51,3,"[2,26,27]","[2,26,27]",2,27
10,2030500,0,52,2,"[2,27]","[2,27]",0,2
10,2030500,0,52,2,"[2,27]","[2,27]",1,27
10,2030500,0,53,1,[3],[3],0,3
10,2030500,0,54,2,"[3,7]","[3,7]",0,3
10,2030500,0,54,2,"[3,7]","[3,7]",1,7
10,2030500,0,55,3,"[3,7,8]","[3,7,8]",0,3
10,2030500,0,55,3,"[3,7,8]","[3,7,8]",1,7
10,2030500,0,55,3,"[3,7,8]","[3,7,8]",2,8
10,2030500,0,56,4,"[3,7,8,18]","[3,7,8,18]",0,3
10,2030500,0,56,4,"[3,7,8,18]","[3,7,8,18]",1,7
10,2030500,0,56,4,"[3,7,8,18]","[3,7,8,18]",2,8
10,2030500,0,56,4,"[3,7,8,18]","[3,7,8,18]",3,18
10,2030500,0,57,3,"[3,7,18]","[3,7,18]",0,3
10,2030500,0,57,3,"[3,7,18]","[3,7,18]",1,7
10,2030500,0,57,3,"[3,7,18]","[3,7,18]",2,18
10,2030500,0,58,5,"[3,7,18,26,27]","[3,7,18,26,27]",0,3
10,2030500,0,58,5,"[3,7,18,26,27]","[3,7,18,26,27]",1,7
10,2030500,0,58,5,"[3,7,18,26,27]","[3,7,18,26,27]",2,18
10,2030500,0,58,5,"[3,7,18,26,27]","[3,7,18,26,27]",3,26
10,2030500,0,58,5,"[3,7,18,26,27]","[3,7,18,26,27]",4,27
10,2030500,0,59,4,"[3,7,18,27]","[3,7,18,27]",0,3
10,2030500,0,59,4,"[3,7,18,27]","[3,7,18,27]",1,7
10,2030500,0,59,4,"[3,7,18,27]","[3,7,18,27]",2,18
10,2030500,0,59,4,"[3,7,18,27]","[3,7,18,27]",3,27
10,2030500,0,60,4,"[3,7,26,27]","[3,7,26,27]",0,3
10,2030500,0,60,4,"[3,7,26,27]","[3,7,26,27]",1,7
10,2030500,0,60,4,"[3,7,26,27]","[3,7,26,27]",2,26
10,2030500,0,60,4,"[3,7,26,27]","[3,7,26,27]",3,27
10,2030500,0,61,3,"[3,7,27]","[3,7,27]",0,3
10,2030500,0,61,3,"[3,7,27]","[3,7,27]",1,7
10,2030500,0,61,3,"[3,7,27]","[3,7,27]",2,27
10,2030500,0,62,2,"[3,8]","[3,8]",0,3
10,2030500,0,62,2,"[3,8]","[3,8]",1,8
10,2030500,0,63,3,"[3,8,18]","[3,8,18]",0,3
10,2030500,0,63,3,"[3,8,18]","[3,8,18]",1,8
10,2030500,0,63,3,"[3,8,18]","[3,8,18]",2,18
10,2030500,0,64,2,"[3,18]","[3,18]",0,3
10,2030500,0,64,2,"[3,18]","[3,18]",1,18
10,2030500,0,65,5,"[3,18,25,26,27]","[3,18,25,26,27]",0,3
10,2030500,0,65,5,"[3,18,25,26,27]","[3,18,25,26,27]",1,18
10,2030500,0,65,5,"[3,18,25,26,27]","[3,18,25,26,27]",2,25
10,2030500,0,65,5,"[3,18,25,26,27]","[3,18,25,26,27]",3,26
10,2030500,0,65,5,"[3,18,25,26,27]","[3,18,25,26,27]",4,27
10,2030500,0,66,4,"[3,18,26,27]","[3,18,26,27]",0,3
10,2030500,0,66,4,"[3,18,26,27]","[3,18,26,27]",1,18
10,2030500,0,66,4,"[3,18,26,27]","[3,18,26,27]",2,26
10,2030500,0,66,4,"[3,18,26,27]","[3,18,26,27]",3,27
10,2030500,0,67,3,"[3,18,27]","[3,18,27]",0,3
10,2030500,0,67,3,"[3,18,27]","[3,18,27]",1,18
10,2030500,0,67,3,"[3,18,27]","[3,18,27]",2,27
10,2030500,0,68,4,"[3,25,26,27]","[3,25,26,27]",0,3
10,2030500,0,68,4,"[3,25,26,27]","[3,25,26,27]",1,25
10,2030500,0,68,4,"[3,25,26,27]","[3,25,26,27]",2,26
10,2030500,0,68,4,"[3,25,26,27]","[3,25,26,27]",3,27
10,2030500,0,69,3,"[3,26,27]","[3,26,27]",0,3
10,2030500,0,69,3,"[3,26,27]","[3,26,27]",1,26
10,2030500,0,69,3,"[3,26,27]","[3,26,27]",2,27
10,2030500,0,70,2,"[3,27]","[3,27]",0,3
10,2030500,0,70,2,"[3,27]","[3,27]",1,27
10,2030500,0,71,1,[7],[7],0,7
10,2030500,0,72,2,"[7,8]","[7,8]",0,7
10,2030500,0,72,2,"[7,8]","[7,8]",1,8
10,2030500,0,73,3,"[7,8,18]","[7,8,18]",0,7
10,2030500,0,73,3,"[7,8,18]","[7,8,18]",1,8
10,2030500,0,73,3,"[7,8,18]","[7,8,18]",2,18
10,2030500,0,74,2,"[7,18]","[7,18]",0,7
10,2030500,0,74,2,"[7,18]","[7,18]",1,18
10,2030500,0,75,4,"[7,18,26,27]","[7,18,26,27]",0,7
10,2030500,0,75,4,"[7,18,26,27]","[7,18,26,27]",1,18
10,2030500,0,75,4,"[7,18,26,27]","[7,18,26,27]",2,26
10,2030500,0,75,4,"[7,18,26,27]","[7,18,26,27]",3,27
10,2030500,0,76,3,"[7,18,27]","[7,18,27]",0,7
10,2030500,0,76,3,"[7,18,27]","[7,18,27]",1,18
10,2030500,0,76,3,"[7,18,27]","[7,18,27]",2,27
10,2030500,0,77,3,"[7,26,27]","[7,26,27]",0,7
10,2030500,0,77,3,"[7,26,27]","[7,26,27]",1,26
10,2030500,0,77,3,"[7,26,27]","[7,26,27]",2,27
10,2030500,0,78,2,"[7,27]","[7,27]",0,7
10,2030500,0,78,2,"[7,27]","[7,27]",1,27
10,2030500,0,79,1,[8],[8],0,8
10,2030500,0,80,2,"[8,18]","[8,18]",0,8
10,2030500,0,80,2,"[8,18]","[8,18]",1,18
10,2030500,0,81,1,[18],[18],0,18
10,2030500,0,82,4,"[18,25,26,27]","[18,25,26,27]",0,18
10,2030500,0,82,4,"[18,25,26,27]","[18,25,26,27]",1,25
10,2030500,0,82,4,"[18,25,26,27]","[18,25,26,27]",2,26
10,2030500,0,82,4,"[18,25,26,27]","[18,25,26,27]",3,27
10,2030500,0,83,3,"[18,26,27]","[18,26,27]",0,18
10,2030500,0,83,3,"[18,26,27]","[18,26,27]",1,26
10,2030500,0,83,3,"[18,26,27]","[18,26,27]",2,27
10,2030500,0,84,2,"[18,27]","[18,27]",0,18
10,2030500,0,84,2,"[18,27]","[18,27]",1,27
10,2030500,0,85,3,"[25,26,27]","[25,26,27]",0,25
10,2030500,0,85,3,"[25,26,27]","[25,26,27]",1,26
10,2030500,0,85,3,"[25,26,27]","[25,26,27]",2,27
10,2030500,0,86,2,"[26,27]","[26,27]",0,26
10,2030500,0,86,2,"[26,27]","[26,27]",1,27
10,2030500,0,87,1,[27],[27],0,27
11,2030717,0,0,2,"[1,2]","[1,2]",0,1
11,2030717,0,0,2,"[1,2]","[1,2]",1,2
11,2030717,0,1,3,"[1,2,18]","[1,2,18]",0,1
11,2030717,0,1,3,"[1,2,18]","[1,2,18]",1,2
11,2030717,0,1,3,"[1,2,18]","[1,2,18]",2,18
11,2030717,0,2,4,"[1,2,18,28]","[1,2,18,28]",0,1
11,2030717,0,2,4,"[1,2,18,28]","[1,2,18,28]",1,2
11,2030717,0,2,4,"[1,2,18,28]","[1,2,18,28]",2,18
11,2030717,0,2,4,"[1,2,18,28]","[1,2,18,28]",3,28
11,2030717,0,3,5,"[1,2,18,28,32]","[1,2,18,28,32]",0,1
11,2030717,0,3,5,"[1,2,18,28,32]","[1,2,18,28,32]",1,2
11,2030717,0,3,5,"[1,2,18,28,32]","[1,2,18,28,32]",2,18
11,2030717,0,3,5,"[1,2,18,28,32]","[1,2,18,28,32]",3,28
11,2030717,0,3,5,"[1,2,18,28,32]","[1,2,18,28,32]",4,32
11,2030717,0,4,4,"[1,2,18,32]","[1,2,18,32]",0,1
11,2030717,0,4,4,"[1,2,18,32]","[1,2,18,32]",1,2
11,2030717,0,4,4,"[1,2,18,32]","[1,2,18,32]",2,18
11,2030717,0,4,4,"[1,2,18,32]","[1,2,18,32]",3,32
11,2030717,0,5,3,"[1,2,28]","[1,2,28]",0,1
11,2030717,0,5,3,"[1,2,28]","[1,2,28]",1,2
11,2030717,0,5,3,"[1,2,28]","[1,2,28]",2,28
11,2030717,0,6,3,"[1,2,32]","[1,2,32]",0,1
11,2030717,0,6,3,"[1,2,32]","[1,2,32]",1,2
11,2030717,0,6,3,"[1,2,32]","[1,2,32]",2,32
11,2030717,0,7,2,"[1,3]","[1,3]",0,1
11,2030717,0,7,2,"[1,3]","[1,3]",1,3
11,2030717,0,8,3,"[1,3,18]","[1,3,18]",0,1
11,2030717,0,8,3,"[1,3,18]","[1,3,18]",1,3
11,2030717,0,8,3,"[1,3,18]","[1,3,18]",2,18
11,2030717,0,9,4,"[1,3,18,28]","[1,3,18,28]",0,1
11,2030717,0,9,4,"[1,3,18,28]","[1,3,18,28]",1,3
11,2030717,0,9,4,"[1,3,18,28]","[1,3,18,28]",2,18
11,2030717,0,9,4,"[1,3,18,28]","[1,3,18,28]",3,28
11,2030717,0,10,5,"[1,3,18,28,32]","[1,3,18,28,32]",0,1
11,2030717,0,10,5,"[1,3,18,28,32]","[1,3,18,28,32]",1,3
11,2030717,0,10,5,"[1,3,18,28,32]","[1,3,18,28,32]",2,18
11,2030717,0,10,5,"[1,3,18,28,32]","[1,3,18,28,32]",3,28
11,2030717,0,10,5,"[1,3,18,28,32]","[1,3,18,28,32]",4,32
11,2030717,0,11,4,"[1,3,18,32]","[1,3,18,32]",0,1
11,2030717,0,11,4,"[1,3,18,32]","[1,3,18,32]",1,3
11,2030717,0,11,4,"[1,3,18,32]","[1,3,18,32]",2,18
11,2030717,0,11,4,"[1,3,18,32]","[1,3,18,32]",3,32
11,2030717,0,12,3,"[1,3,28]","[1,3,28]",0,1
11,2030717,0,12,3,"[1,3,28]","[1,3,28]",1,3
11,2030717,0,12,3,"[1,3,28]","[1,3,28]",2,28
11,2030717,0,13,3,"[1,3,32]","[1,3,32]",0,1
11,2030717,0,13,3,"[1,3,32]","[1,3,32]",1,3
11,2030717,0,13,3,"[1,3,32]","[1,3,32]",2,32
11,2030717,0,14,1,[2],[2],0,2
11,2030717,0,15,2,"[2,3]","[2,3]",0,2
11,2030717,0,15,2,"[2,3]","[2,3]",1,3
11,2030717,0,16,3,"[2,3,18]","[2,3,18]",0,2
11,2030717,0,16,3,"[2,3,18]","[2,3,18]",1,3
11,2030717,0,16,3,"[2,3,18]","[2,3,18]",2,18
11,2030717,0,17,4,"[2,3,18,28]","[2,3,18,28]",0,2
11,2030717,0,17,4,"[2,3,18,28]","[2,3,18,28]",1,3
11,2030717,0,17,4,"[2,3,18,28]","[2,3,18,28]",2,18
11,2030717,0,17,4,"[2,3,18,28]","[2,3,18,28]",3,28
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",0,2
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",1,3
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",2,18
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",3,28
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",4,29
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",5,30
11,2030717,0,18,7,"[2,3,18,28,29,30,31]","[2,3,18,28,29,30,31]",6,31
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",0,2
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",1,3
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",2,18
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",3,28
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",4,29
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",5,30
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",6,31
11,2030717,0,19,8,"[2,3,18,28,29,30,31,32]","[2,3,18,28,29,30,31,32]",7,32
11,2030717,0,20,5,"[2,3,18,28,30]","[2,3,18,28,30]",0,2
11,2030717,0,20,5,"[2,3,18,28,30]","[2,3,18,28,30]",1,3
11,2030717,0,20,5,"[2,3,18,28,30]","[2,3,18,28,30]",2,18
11,2030717,0,20,5,"[2,3,18,28,30]","[2,3,18,28,30]",3,28
11,2030717,0,20,5,"[2,3,18,28,30]","[2,3,18,28,30]",4,30
11,2030717,0,21,6,"[2,3,18,28,30,31]","[2,3,18,28,30,31]",0,2
11,2030717,0,21,6,"[2,3,18,28,30,31]","[2,3,18,28,30,31]",1,3
11,2030717,0,21,6,"[2,3,18,28,30,31]","[2,3,18,28,30,31]",2,18
11,2030717,0,21,6,"[2,3,18,28,30,31]","[2,3,18,28,30,31]",3,28
11,2030717,0,21,6,"[2,3,18,28,30,31]","[2,3,18,28,30,31]",4,30
11,2030717,0,21,6,"[2,3,18,28,30,31]","[2,3,18,28,30,31]",5,31
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",0,2
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",1,3
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",2,18
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",3,28
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",4,30
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",5,31
11,2030717,0,22,7,"[2,3,18,28,30,31,32]","[2,3,18,28,30,31,32]",6,32
11,2030717,0,23,6,"[2,3,18,28,30,32]","[2,3,18,28,30,32]",0,2
11,2030717,0,23,6,"[2,3,18,28,30,32]","[2,3,18,28,30,32]",1,3
11,2030717,0,23,6,"[2,3,18,28,30,32]","[2,3,18,28,30,32]",2,18
11,2030717,0,23,6,"[2,3,18,28,30,32]","[2,3,18,28,30,32]",3,28
11,2030717,0,23,6,"[2,3,18,28,30,32]","[2,3,18,28,30,32]",4,30
11,2030717,0,23,6,"[2,3,18,28,30,32]","[2,3,18,28,30,32]",5,32
11,2030717,0,24,5,"[2,3,18,28,32]","[2,3,18,28,32]",0,2
11,2030717,0,24,5,"[2,3,18,28,32]","[2,3,18,28,32]",1,3
11,2030717,0,24,5,"[2,3,18,28,32]","[2,3,18,28,32]",2,18
11,2030717,0,24,5,"[2,3,18,28,32]","[2,3,18,28,32]",3,28
11,2030717,0,24,5,"[2,3,18,28,32]","[2,3,18,28,32]",4,32
11,2030717,0,25,6,"[2,3,18,29,30,31]","[2,3,18,29,30,31]",0,2
11,2030717,0,25,6,"[2,3,18,29,30,31]","[2,3,18,29,30,31]",1,3
11,2030717,0,25,6,"[2,3,18,29,30,31]","[2,3,18,29,30,31]",2,18
11,2030717,0,25,6,"[2,3,18,29,30,31]","[2,3,18,29,30,31]",3,29
11,2030717,0,25,6,"[2,3,18,29,30,31]","[2,3,18,29,30,31]",4,30
11,2030717,0,25,6,"[2,3,18,29,30,31]","[2,3,18,29,30,31]",5,31
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",0,2
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",1,3
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",2,18
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",3,29
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",4,30
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",5,31
11,2030717,0,26,7,"[2,3,18,29,30,31,32]","[2,3,18,29,30,31,32]",6,32
11,2030717,0,27,4,"[2,3,18,30]","[2,3,18,30]",0,2
11,2030717,0,27,4,"[2,3,18,30]","[2,3,18,30]",1,3
11,2030717,0,27,4,"[2,3,18,30]","[2,3,18,30]",2,18
11,2030717,0,27,4,"[2,3,18,30]","[2,3,18,30]",3,30
11,2030717,0,28,5,"[2,3,18,30,31]","[2,3,18,30,31]",0,2
11,2030717,0,28,5,"[2,3,18,30,31]","[2,3,18,30,31]",1,3
11,2030717,0,28,5,"[2,3,18,30,31]","[2,3,18,30,31]",2,18
11,2030717,0,28,5,"[2,3,18,30,31]","[2,3,18,30,31]",3,30
11,2030717,0,28,5,"[2,3,18,30,31]","[2,3,18,30,31]",4,31
11,2030717,0,29,6,"[2,3,18,30,31,32]","[2,3,18,30,31,32]",0,2
11,2030717,0,29,6,"[2,3,18,30,31,32]","[2,3,18,30,31,32]",1,3
11,2030717,0,29,6,"[2,3,18,30,31,32]","[2,3,18,30,31,32]",2,18
11,2030717,0,29,6,"[2,3,18,30,31,32]","[2,3,18,30,31,32]",3,30
11,2030717,0,29,6,"[2,3,18,30,31,32]","[2,3,18,30,31,32]",4,31
11,2030717,0,29,6,"[2,3,18,30,31,32]","[2,3,18,30,31,32]",5,32
11,2030717,0,30,5,"[2,3,18,30,32]","[2,3,18,30,32]",0,2
11,2030717,0,30,5,"[2,3,18,30,32]","[2,3,18,30,32]",1,3
11,2030717,0,30,5,"[2,3,18,30,32]","[2,3,18,30,32]",2,18
11,2030717,0,30,5,"[2,3,18,30,32]","[2,3,18,30,32]",3,30
11,2030717,0,30,5,"[2,3,18,30,32]","[2,3,18,30,32]",4,32
11,2030717,0,31,4,"[2,3,18,32]","[2,3,18,32]",0,2
11,2030717,0,31,4,"[2,3,18,32]","[2,3,18,32]",1,3
11,2030717,0,31,4,"[2,3,18,32]","[2,3,18,32]",2,18
11,2030717,0,31,4,"[2,3,18,32]","[2,3,18,32]",3,32
11,2030717,0,32,3,"[2,3,28]","[2,3,28]",0,2
11,2030717,0,32,3,"[2,3,28]","[2,3,28]",1,3
11,2030717,0,32,3,"[2,3,28]","[2,3,28]",2,28
11,2030717,0,33,6,"[2,3,28,29,30,31]","[2,3,28,29,30,31]",0,2
11,2030717,0,33,6,"[2,3,28,29,30,31]","[2,3,28,29,30,31]",1,3
11,2030717,0,33,6,"[2,3,28,29,30,31]","[2,3,28,29,30,31]",2,28
11,2030717,0,33,6,"[2,3,28,29,30,31]","[2,3,28,29,30,31]",3,29
11,2030717,0,33,6,"[2,3,28,29,30,31]","[2,3,28,29,30,31]",4,30
11,2030717,0,33,6,"[2,3,28,29,30,31]","[2,3,28,29,30,31]",5,31
11,2030717,0,34,4,"[2,3,28,30]","[2,3,28,30]",0,2
11,2030717,0,34,4,"[2,3,28,30]","[2,3,28,30]",1,3
11,2030717,0,34,4,"[2,3,28,30]","[2,3,28,30]",2,28
11,2030717,0,34,4,"[2,3,28,30]","[2,3,28,30]",3,30
11,2030717,0,35,5,"[2,3,28,30,31]","[2,3,28,30,31]",0,2
11,2030717,0,35,5,"[2,3,28,30,31]","[2,3,28,30,31]",1,3
11,2030717,0,35,5,"[2,3,28,30,31]","[2,3,28,30,31]",2,28
11,2030717,0,35,5,"[2,3,28,30,31]","[2,3,28,30,31]",3,30
11,2030717,0,35,5,"[2,3,28,30,31]","[2,3,28,30,31]",4,31
11,2030717,0,36,5,"[2,3,29,30,31]","[2,3,29,30,31]",0,2
11,2030717,0,36,5,"[2,3,29,30,31]","[2,3,29,30,31]",1,3
11,2030717,0,36,5,"[2,3,29,30,31]","[2,3,29,30,31]",2,29
11,2030717,0,36,5,"[2,3,29,30,31]","[2,3,29,30,31]",3,30
11,2030717,0,36,5,"[2,3,29,30,31]","[2,3,29,30,31]",4,31
11,2030717,0,37,6,"[2,3,29,30,31,32]","[2,3,29,30,31,32]",0,2
11,2030717,0,37,6,"[2,3,29,30,31,32]","[2,3,29,30,31,32]",1,3
11,2030717,0,37,6,"[2,3,29,30,31,32]","[2,3,29,30,31,32]",2,29
11,2030717,0,37,6,"[2,3,29,30,31,32]","[2,3,29,30,31,32]",3,30
11,2030717,0,37,6,"[2,3,29,30,31,32]","[2,3,29,30,31,32]",4,31
11,2030717,0,37,6,"[2,3,29,30,31,32]","[2,3,29,30,31,32]",5,32
11,2030717,0,38,3,"[2,3,30]","[2,3,30]",0,2
11,2030717,0,38,3,"[2,3,30]","[2,3,30]",1,3
11,2030717,0,38,3,"[2,3,30]","[2,3,30]",2,30
11,2030717,0,39,4,"[2,3,30,31]","[2,3,30,31]",0,2
11,2030717,0,39,4,"[2,3,30,31]","[2,3,30,31]",1,3
11,2030717,0,39,4,"[2,3,30,31]","[2,3,30,31]",2,30
11,2030717,0,39,4,"[2,3,30,31]","[2,3,30,31]",3,31
11,2030717,0,40,5,"[2,3,30,31,32]","[2,3,30,31,32]",0,2
11,2030717,0,40,5,"[2,3,30,31,32]","[2,3,30,31,32]",1,3
11,2030717,0,40,5,"[2,3,30,31,32]","[2,3,30,31,32]",2,30
11,2030717,0,40,5,"[2,3,30,31,32]","[2,3,30,31,32]",3,31
11,2030717,0,40,5,"[2,3,30,31,32]","[2,3,30,31,32]",4,32
11,2030717,0,41,4,"[2,3,30,32]","[2,3,30,32]",0,2
11,2030717,0,41,4,"[2,3,30,32]","[2,3,30,32]",1,3
11,2030717,0,41,4,"[2,3,30,32]","[2,3,30,32]",2,30
11,2030717,0,41,4,"[2,3,30,32]","[2,3,30,32]",3,32
11,2030717,0,42,3,"[2,3,32]","[2,3,32]",0,2
11,2030717,0,42,3,"[2,3,32]","[2,3,32]",1,3
11,2030717,0,42,3,"[2,3,32]","[2,3,32]",2,32
11,2030717,0,43,2,"[2,18]","[2,18]",0,2
11,2030717,0,43,2,"[2,18]","[2,18]",1,18
11,2030717,0,44,3,"[2,18,28]","[2,18,28]",0,2
11,2030717,0,44,3,"[2,18,28]","[2,18,28]",1,18
11,2030717,0,44,3,"[2,18,28]","[2,18,28]",2,28
11,2030717,0,45,6,"[2,18,28,29,30,31]","[2,18,28,29,30,31]",0,2
11,2030717,0,45,6,"[2,18,28,29,30,31]","[2,18,28,29,30,31]",1,18
11,2030717,0,45,6,"[2,18,28,29,30,31]","[2,18,28,29,30,31]",2,28
11,2030717,0,45,6,"[2,18,28,29,30,31]","[2,18,28,29,30,31]",3,29
11,2030717,0,45,6,"[2,18,28,29,30,31]","[2,18,28,29,30,31]",4,30
11,2030717,0,45,6,"[2,18,28,29,30,31]","[2,18,28,29,30,31]",5,31
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",0,2
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",1,18
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",2,28
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",3,29
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",4,30
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",5,31
11,2030717,0,46,7,"[2,18,28,29,30,31,32]","[2,18,28,29,30,31,32]",6,32
11,2030717,0,47,4,"[2,18,28,30]","[2,18,28,30]",0,2
11,2030717,0,47,4,"[2,18,28,30]","[2,18,28,30]",1,18
11,2030717,0,47,4,"[2,18,28,30]","[2,18,28,30]",2,28
11,2030717,0,47,4,"[2,18,28,30]","[2,18,28,30]",3,30
11,2030717,0,48,5,"[2,18,28,30,31]","[2,18,28,30,31]",0,2
11,2030717,0,48,5,"[2,18,28,30,31]","[2,18,28,30,31]",1,18
11,2030717,0,48,5,"[2,18,28,30,31]","[2,18,28,30,31]",2,28
11,2030717,0,48,5,"[2,18,28,30,31]","[2,18,28,30,31]",3,30
11,2030717,0,48,5,"[2,18,28,30,31]","[2,18,28,30,31]",4,31
11,2030717,0,49,6,"[2,18,28,30,31,32]","[2,18,28,30,31,32]",0,2
11,2030717,0,49,6,"[2,18,28,30,31,32]","[2,18,28,30,31,32]",1,18
11,2030717,0,49,6,"[2,18,28,30,31,32]","[2,18,28,30,31,32]",2,28
11,2030717,0,49,6,"[2,18,28,30,31,32]","[2,18,28,30,31,32]",3,30
11,2030717,0,49,6,"[2,18,28,30,31,32]","[2,18,28,30,31,32]",4,31
11,2030717,0,49,6,"[2,18,28,30,31,32]","[2,18,28,30,31,32]",5,32
11,2030717,0,50,5,"[2,18,28,30,32]","[2,18,28,30,32]",0,2
11,2030717,0,50,5,"[2,18,28,30,32]","[2,18,28,30,32]",1,18
11,2030717,0,50,5,"[2,18,28,30,32]","[2,18,28,30,32]",2,28
11,2030717,0,50,5,"[2,18,28,30,32]","[2,18,28,30,32]",3,30
11,2030717,0,50,5,"[2,18,28,30,32]","[2,18,28,30,32]",4,32
11,2030717,0,51,4,"[2,18,28,32]","[2,18,28,32]",0,2
11,2030717,0,51,4,"[2,18,28,32]","[2,18,28,32]",1,18
11,2030717,0,51,4,"[2,18,28,32]","[2,18,28,32]",2,28
11,2030717,0,51,4,"[2,18,28,32]","[2,18,28,32]",3,32
11,2030717,0,52,5,"[2,18,29,30,31]","[2,18,29,30,31]",0,2
11,2030717,0,52,5,"[2,18,29,30,31]","[2,18,29,30,31]",1,18
11,2030717,0,52,5,"[2,18,29,30,31]","[2,18,29,30,31]",2,29
11,2030717,0,52,5,"[2,18,29,30,31]","[2,18,29,30,31]",3,30
11,2030717,0,52,5,"[2,18,29,30,31]","[2,18,29,30,31]",4,31
11,2030717,0,53,6,"[2,18,29,30,31,32]","[2,18,29,30,31,32]",0,2
11,2030717,0,53,6,"[2,18,29,30,31,32]","[2,18,29,30,31,32]",1,18
11,2030717,0,53,6,"[2,18,29,30,31,32]","[2,18,29,30,31,32]",2,29
